id,filename,relative_path,repository,size_bytes,modified_date,file_type,source,parent_folder
3575,"test-website.ps1","client/test-website.ps1","old-digitex-erp-bell24h","2212","2026-08-03","ps1","old-repo-clone-main-branch","client"
3576,"THEME_UPDATE_COMPLETE.md","client/THEME_UPDATE_COMPLETE.md","old-digitex-erp-bell24h","3474","2026-08-03","md","old-repo-clone-main-branch","client"
3577,"tsconfig.json","client/tsconfig.json","old-digitex-erp-bell24h","1164","2026-08-03","json","old-repo-clone-main-branch","client"
3578,"TYPESCRIPT_FIXES_SUMMARY.md","client/TYPESCRIPT_FIXES_SUMMARY.md","old-digitex-erp-bell24h","2803","2026-08-03","md","old-repo-clone-main-branch","client"
3579,"TYPE_MISMATCH_FIX_SUMMARY.md","client/TYPE_MISMATCH_FIX_SUMMARY.md","old-digitex-erp-bell24h","7677","2026-08-03","md","old-repo-clone-main-branch","client"
3580,"UPDATE_NAMESERVERS.txt","client/UPDATE_NAMESERVERS.txt","old-digitex-erp-bell24h","884","2026-08-03","txt","old-repo-clone-main-branch","client"
3581,"user_profiles_schema.sql","client/user_profiles_schema.sql","old-digitex-erp-bell24h","2388","2026-08-03","sql","old-repo-clone-main-branch","client"
3582,"VERCEL-ENVIRONMENT-SETUP.md","client/VERCEL-ENVIRONMENT-SETUP.md","old-digitex-erp-bell24h","3824","2026-08-03","md","old-repo-clone-main-branch","client"
3583,"vercel.json","client/vercel.json","old-digitex-erp-bell24h","156","2026-08-03","json","old-repo-clone-main-branch","client"
3584,"VERCEL_BUILD_FIX_SUMMARY.md","client/VERCEL_BUILD_FIX_SUMMARY.md","old-digitex-erp-bell24h","1730","2026-08-03","md","old-repo-clone-main-branch","client"
3585,"VIDEO_RFQ_FIXED.txt","client/VIDEO_RFQ_FIXED.txt","old-digitex-erp-bell24h","3348","2026-08-03","txt","old-repo-clone-main-branch","client"
3586,"VOICE_RFQ_FIXED.txt","client/VOICE_RFQ_FIXED.txt","old-digitex-erp-bell24h","3002","2026-08-03","txt","old-repo-clone-main-branch","client"
3587,"client-tsconfig.json","client-tsconfig.json","old-digitex-erp-bell24h","426","2026-08-03","json","old-repo-clone-main-branch","."
3588,"client_secret_2_1044360968417-avn6r7navbtelcvocsauv7j6ck6egvnl.apps.googleusercontent.com.json","client_secret_2_1044360968417-avn6r7navbtelcvocsauv7j6ck6egvnl.apps.googleusercontent.com.json","old-digitex-erp-bell24h","577","2026-08-03","json","old-repo-clone-main-branch","."
3589,"CLOUDFLARE-BUILD-COMMAND-CLARIFICATION.md","CLOUDFLARE-BUILD-COMMAND-CLARIFICATION.md","old-digitex-erp-bell24h","3464","2026-08-03","md","old-repo-clone-main-branch","."
3590,"CLOUDFLARE-DNS-QUICK-FIX.md","CLOUDFLARE-DNS-QUICK-FIX.md","old-digitex-erp-bell24h","1475","2026-08-03","md","old-repo-clone-main-branch","."
3591,"CLOUDFLARE-PAGES-BUILD-FIX.md","CLOUDFLARE-PAGES-BUILD-FIX.md","old-digitex-erp-bell24h","3638","2026-08-03","md","old-repo-clone-main-branch","."
3592,"cloudflare-pages-config.json","cloudflare-pages-config.json","old-digitex-erp-bell24h","871","2026-08-03","json","old-repo-clone-main-branch","."
3593,"CLOUDFLARE-PAGES-FINAL-FIX.md","CLOUDFLARE-PAGES-FINAL-FIX.md","old-digitex-erp-bell24h","3190","2026-08-03","md","old-repo-clone-main-branch","."
3594,"CLOUDFLARE-PAGES-NEXT-STEPS.md","CLOUDFLARE-PAGES-NEXT-STEPS.md","old-digitex-erp-bell24h","5192","2026-08-03","md","old-repo-clone-main-branch","."
3595,"CLOUDFLARE-PAGES-SETTINGS-FIX.md","CLOUDFLARE-PAGES-SETTINGS-FIX.md","old-digitex-erp-bell24h","3899","2026-08-03","md","old-repo-clone-main-branch","."
3596,"CLOUDFLARE-PAGES-SETUP.md","CLOUDFLARE-PAGES-SETUP.md","old-digitex-erp-bell24h","5297","2026-08-03","md","old-repo-clone-main-branch","."
3597,"CLOUDFLARE-PAGES-TEST.md","CLOUDFLARE-PAGES-TEST.md","old-digitex-erp-bell24h","3905","2026-08-03","md","old-repo-clone-main-branch","."
3598,"CLOUDFLARE-SETUP-STEP-BY-STEP.md","CLOUDFLARE-SETUP-STEP-BY-STEP.md","old-digitex-erp-bell24h","8911","2026-08-03","md","old-repo-clone-main-branch","."
3599,"commit-and-push-fix.ps1","commit-and-push-fix.ps1","old-digitex-erp-bell24h","318","2026-08-03","ps1","old-repo-clone-main-branch","."
3600,"COMPANY_PROFILE_CLAIMING_IMPLEMENTATION_COMPLETE.md","COMPANY_PROFILE_CLAIMING_IMPLEMENTATION_COMPLETE.md","old-digitex-erp-bell24h","9199","2026-08-03","md","old-repo-clone-main-branch","."
3601,"COMPANY_PROFILE_CLAIMING_SUMMARY.md","COMPANY_PROFILE_CLAIMING_SUMMARY.md","old-digitex-erp-bell24h","7842","2026-08-03","md","old-repo-clone-main-branch","."
3602,"COMPLETE-AUTOMATIC-DEPLOY.ps1","COMPLETE-AUTOMATIC-DEPLOY.ps1","old-digitex-erp-bell24h","2034","2026-08-03","ps1","old-repo-clone-main-branch","."
3603,"complete-database-setup-400-categories.sql","complete-database-setup-400-categories.sql","old-digitex-erp-bell24h","30126","2026-08-03","sql","old-repo-clone-main-branch","."
3604,"complete-database-setup.sql","complete-database-setup.sql","old-digitex-erp-bell24h","14897","2026-08-03","sql","old-repo-clone-main-branch","."
3605,"COMPLETE-DEPLOYMENT.ps1","COMPLETE-DEPLOYMENT.ps1","old-digitex-erp-bell24h","1255","2026-08-03","ps1","old-repo-clone-main-branch","."
3606,"COMPLETE-FEATURE-INVENTORY.md","COMPLETE-FEATURE-INVENTORY.md","old-digitex-erp-bell24h","8840","2026-08-03","md","old-repo-clone-main-branch","."
3607,"COMPLETE_AUTOMATED_FIX_SUMMARY.md","COMPLETE_AUTOMATED_FIX_SUMMARY.md","old-digitex-erp-bell24h","7308","2026-08-03","md","old-repo-clone-main-branch","."
3608,"COMPLETE_DEPLOYMENT_ANALYSIS.md","COMPLETE_DEPLOYMENT_ANALYSIS.md","old-digitex-erp-bell24h","9123","2026-08-03","md","old-repo-clone-main-branch","."
3609,"COMPLETE_PROJECT_REBUILD.cjs","COMPLETE_PROJECT_REBUILD.cjs","old-digitex-erp-bell24h","6715","2026-08-03","cjs","old-repo-clone-main-branch","."
3610,"COMPLETE_SETUP_SUMMARY.md","COMPLETE_SETUP_SUMMARY.md","old-digitex-erp-bell24h","6553","2026-08-03","md","old-repo-clone-main-branch","."
3611,"composer.json","composer.json","old-digitex-erp-bell24h","2970","2026-08-03","json","old-repo-clone-main-branch","."
3612,"COMPREHENSIVE-AUDIT-REPORT.md","COMPREHENSIVE-AUDIT-REPORT.md","old-digitex-erp-bell24h","12593","2026-08-03","md","old-repo-clone-main-branch","."
3613,"COMPREHENSIVE-FIX.ps1","COMPREHENSIVE-FIX.ps1","old-digitex-erp-bell24h","759","2026-08-03","ps1","old-repo-clone-main-branch","."
3614,"COMPREHENSIVE-PROJECT-AUDIT-2025.md","COMPREHENSIVE-PROJECT-AUDIT-2025.md","old-digitex-erp-bell24h","21385","2026-08-03","md","old-repo-clone-main-branch","."
3615,"COMPREHENSIVE-PROJECT-AUDIT-AND-ASSESSMENT.md","COMPREHENSIVE-PROJECT-AUDIT-AND-ASSESSMENT.md","old-digitex-erp-bell24h","25068","2026-08-03","md","old-repo-clone-main-branch","."
3616,"COMPREHENSIVE_AUDIT_REPORT.md","COMPREHENSIVE_AUDIT_REPORT.md","old-digitex-erp-bell24h","11164","2026-08-03","md","old-repo-clone-main-branch","."
3617,"COMPREHENSIVE_MCP_AUDIT_REPORT.md","COMPREHENSIVE_MCP_AUDIT_REPORT.md","old-digitex-erp-bell24h","5722","2026-08-03","md","old-repo-clone-main-branch","."
3618,"COMPREHENSIVE_MCP_AUDIT_REPORT_FINAL.md","COMPREHENSIVE_MCP_AUDIT_REPORT_FINAL.md","old-digitex-erp-bell24h","5588","2026-08-03","md","old-repo-clone-main-branch","."
3619,"COPY-PASTE-COMMANDS.txt","COPY-PASTE-COMMANDS.txt","old-digitex-erp-bell24h","2087","2026-08-03","txt","old-repo-clone-main-branch","."
3620,"COPY_PASTE_DEPLOYMENT.txt","COPY_PASTE_DEPLOYMENT.txt","old-digitex-erp-bell24h","2850","2026-08-03","txt","old-repo-clone-main-branch","."
3621,"CURRENT-STATUS-AND-NEXT-STEPS.md","CURRENT-STATUS-AND-NEXT-STEPS.md","old-digitex-erp-bell24h","7608","2026-08-03","md","old-repo-clone-main-branch","."
3622,"cursor-mcp-config.json","cursor-mcp-config.json","old-digitex-erp-bell24h","2317","2026-08-03","json","old-repo-clone-main-branch","."
3623,"CURSOR-MCP-HYBRID-INTEGRATION.md","CURSOR-MCP-HYBRID-INTEGRATION.md","old-digitex-erp-bell24h","11921","2026-08-03","md","old-repo-clone-main-branch","."
3624,"CURSOR-MCP-INTEGRATION-COMPLETE-REPORT.md","CURSOR-MCP-INTEGRATION-COMPLETE-REPORT.md","old-digitex-erp-bell24h","8396","2026-08-03","md","old-repo-clone-main-branch","."
3625,"CURSOR-MCP-INTEGRATION-GUIDE.md","CURSOR-MCP-INTEGRATION-GUIDE.md","old-digitex-erp-bell24h","8776","2026-08-03","md","old-repo-clone-main-branch","."
3626,"CURSOR-MCP-USAGE.md","CURSOR-MCP-USAGE.md","old-digitex-erp-bell24h","1592","2026-08-03","md","old-repo-clone-main-branch","."
3627,"cursor_settings.json","cursor_settings.json","old-digitex-erp-bell24h","430","2026-08-03","json","old-repo-clone-main-branch","."
3628,"CYPRESS_FIX_SUMMARY.md","CYPRESS_FIX_SUMMARY.md","old-digitex-erp-bell24h","3302","2026-08-03","md","old-repo-clone-main-branch","."
3629,"DASHBOARD-AUDIT-COMPLETE.md","DASHBOARD-AUDIT-COMPLETE.md","old-digitex-erp-bell24h","8703","2026-08-03","md","old-repo-clone-main-branch","."
3630,"DASHBOARD-FIX-COMPLETE.md","DASHBOARD-FIX-COMPLETE.md","old-digitex-erp-bell24h","6949","2026-08-03","md","old-repo-clone-main-branch","."
3631,"DASHBOARD-QUICK-ACCESS-GUIDE.md","DASHBOARD-QUICK-ACCESS-GUIDE.md","old-digitex-erp-bell24h","9984","2026-08-03","md","old-repo-clone-main-branch","."
3632,"DAY2_COMPLETION_SUMMARY.md","DAY2_COMPLETION_SUMMARY.md","old-digitex-erp-bell24h","4688","2026-08-03","md","old-repo-clone-main-branch","."
3633,"DAY2_SETUP_INSTRUCTIONS.md","DAY2_SETUP_INSTRUCTIONS.md","old-digitex-erp-bell24h","3527","2026-08-03","md","old-repo-clone-main-branch","."
3634,"DELETE-CNAME-ADD-A-RECORD.md","DELETE-CNAME-ADD-A-RECORD.md","old-digitex-erp-bell24h","3809","2026-08-03","md","old-repo-clone-main-branch","."
3635,"DEMO-LOGIN-GUIDE.md","DEMO-LOGIN-GUIDE.md","old-digitex-erp-bell24h","5316","2026-08-03","md","old-repo-clone-main-branch","."
3636,"deploy-2step-verification.ps1","deploy-2step-verification.ps1","old-digitex-erp-bell24h","6902","2026-08-03","ps1","old-repo-clone-main-branch","."
3637,"DEPLOY-CLOUDFLARE-PAGES.md","DEPLOY-CLOUDFLARE-PAGES.md","old-digitex-erp-bell24h","7647","2026-08-03","md","old-repo-clone-main-branch","."
3638,"deploy-fast-html-site.ps1","deploy-fast-html-site.ps1","old-digitex-erp-bell24h","14198","2026-08-03","ps1","old-repo-clone-main-branch","."
3639,"deploy-html-clean.ps1","deploy-html-clean.ps1","old-digitex-erp-bell24h","4521","2026-08-03","ps1","old-repo-clone-main-branch","."
3640,"deploy-html-fast-site-fixed.ps1","deploy-html-fast-site-fixed.ps1","old-digitex-erp-bell24h","20232","2026-08-03","ps1","old-repo-clone-main-branch","."
3641,"deploy-html-fast-site.ps1","deploy-html-fast-site.ps1","old-digitex-erp-bell24h","25940","2026-08-03","ps1","old-repo-clone-main-branch","."
3642,"deploy-mobile-otp-registration-flow.ps1","deploy-mobile-otp-registration-flow.ps1","old-digitex-erp-bell24h","13257","2026-08-03","ps1","old-repo-clone-main-branch","."
3643,"deploy-now.ps1","deploy-now.ps1","old-digitex-erp-bell24h","530","2026-08-03","ps1","old-repo-clone-main-branch","."
3644,"DEPLOY-NOW.txt","DEPLOY-NOW.txt","old-digitex-erp-bell24h","1073","2026-08-03","txt","old-repo-clone-main-branch","."
3645,"deploy-oracle-vm.sh","deploy-oracle-vm.sh","old-digitex-erp-bell24h","4226","2026-08-03","sh","old-repo-clone-main-branch","."
3646,"deploy-script.sh","deploy-script.sh","old-digitex-erp-bell24h","1042","2026-08-03","sh","old-repo-clone-main-branch","."
3647,"deployment-config.json","deployment-config.json","old-digitex-erp-bell24h","797","2026-08-03","json","old-repo-clone-main-branch","."
3648,"DEPLOYMENT-CRASH-AUDIT-AND-FIX.md","DEPLOYMENT-CRASH-AUDIT-AND-FIX.md","old-digitex-erp-bell24h","8404","2026-08-03","md","old-repo-clone-main-branch","."
3649,"deployment-protection.cjs","deployment-protection.cjs","old-digitex-erp-bell24h","5587","2026-08-03","cjs","old-repo-clone-main-branch","."
3650,"DEPLOYMENT-STATUS-AND-FIX.md","DEPLOYMENT-STATUS-AND-FIX.md","old-digitex-erp-bell24h","6394","2026-08-03","md","old-repo-clone-main-branch","."
3651,"DEPLOYMENT-STATUS.md","DEPLOYMENT-STATUS.md","old-digitex-erp-bell24h","5362","2026-08-03","md","old-repo-clone-main-branch","."
3652,"DEPLOYMENT.md","DEPLOYMENT.md","old-digitex-erp-bell24h","7049","2026-08-03","md","old-repo-clone-main-branch","."
3653,"DEPLOYMENT_ACTION_PLAN.txt","DEPLOYMENT_ACTION_PLAN.txt","old-digitex-erp-bell24h","1207","2026-08-03","txt","old-repo-clone-main-branch","."
3654,"DEPLOYMENT_CHECKLIST.md","DEPLOYMENT_CHECKLIST.md","old-digitex-erp-bell24h","4026","2026-08-03","md","old-repo-clone-main-branch","."
3655,"DEPLOYMENT_FIX_COMPLETE.md","DEPLOYMENT_FIX_COMPLETE.md","old-digitex-erp-bell24h","5567","2026-08-03","md","old-repo-clone-main-branch","."
3656,"DEPLOYMENT_VERIFICATION_GUIDE.md","DEPLOYMENT_VERIFICATION_GUIDE.md","old-digitex-erp-bell24h","9492","2026-08-03","md","old-repo-clone-main-branch","."
3657,"deploy_existing_500_pages.ps1","deploy_existing_500_pages.ps1","old-digitex-erp-bell24h","7776","2026-08-03","ps1","old-repo-clone-main-branch","."
3658,"deploy_hero_fix.ps1","deploy_hero_fix.ps1","old-digitex-erp-bell24h","1258","2026-08-03","ps1","old-repo-clone-main-branch","."
3659,"deploy_homepage_fix.ps1","deploy_homepage_fix.ps1","old-digitex-erp-bell24h","1540","2026-08-03","ps1","old-repo-clone-main-branch","."
3660,"DETAILED-FILE-INVENTORY-2025.md","DETAILED-FILE-INVENTORY-2025.md","old-digitex-erp-bell24h","16530","2026-08-03","md","old-repo-clone-main-branch","."
3661,"DIAGNOSE-502-ERROR.sh","DIAGNOSE-502-ERROR.sh","old-digitex-erp-bell24h","2515","2026-08-03","sh","old-repo-clone-main-branch","."
3662,"disable-all-failing-workflows.ps1","disable-all-failing-workflows.ps1","old-digitex-erp-bell24h","1111","2026-08-03","ps1","old-repo-clone-main-branch","."
3663,"disable-webthinker.ps1","disable-webthinker.ps1","old-digitex-erp-bell24h","504","2026-08-03","ps1","old-repo-clone-main-branch","."
3664,"DNS-COMPLETE-NEXT-STEPS.md","DNS-COMPLETE-NEXT-STEPS.md","old-digitex-erp-bell24h","5717","2026-08-03","md","old-repo-clone-main-branch","."
3665,"DOCKER-BUILD-NOT-FROZEN-GUIDE.md","DOCKER-BUILD-NOT-FROZEN-GUIDE.md","old-digitex-erp-bell24h","5824","2026-08-03","md","old-repo-clone-main-branch","."
3666,"docker-compose.debug.yml","docker-compose.debug.yml","old-digitex-erp-bell24h","335","2026-08-03","yml","old-repo-clone-main-branch","."
3667,"docker-compose.perplexity.yml","docker-compose.perplexity.yml","old-digitex-erp-bell24h","336","2026-08-03","yml","old-repo-clone-main-branch","."
3668,"docker-compose.yml","docker-compose.yml","old-digitex-erp-bell24h","1370","2026-08-03","yml","old-repo-clone-main-branch","."
3669,"Dockerfile","Dockerfile","old-digitex-erp-bell24h","1401","2026-08-03","Dockerfile","old-repo-clone-main-branch","."
3670,"Dockerfile.client","Dockerfile.client","old-digitex-erp-bell24h","1793","2026-08-03","client","old-repo-clone-main-branch","."
3671,"Dockerfile.final","Dockerfile.final","old-digitex-erp-bell24h","1445","2026-08-03","final","old-repo-clone-main-branch","."
3672,"Dockerfile.fixed","Dockerfile.fixed","old-digitex-erp-bell24h","1405","2026-08-03","fixed","old-repo-clone-main-branch","."
3673,"Dockerfile.oracle","Dockerfile.oracle","old-digitex-erp-bell24h","1544","2026-08-03","oracle","old-repo-clone-main-branch","."
3674,"Dockerfile.oracle-fixed","Dockerfile.oracle-fixed","old-digitex-erp-bell24h","1682","2026-08-03","oracle-fixed","old-repo-clone-main-branch","."
3675,"swagger.json","docs/api/swagger.json","old-digitex-erp-bell24h","5666","2026-08-03","json","old-repo-clone-main-branch","docs/api"
3676,"BELL24H_SUPPLIER_ACQUISITION_ENGINE_V2.md","docs/BELL24H_SUPPLIER_ACQUISITION_ENGINE_V2.md","old-digitex-erp-bell24h","14059","2026-08-03","md","old-repo-clone-main-branch","docs"
3677,"openapi.yaml","docs/openapi.yaml","old-digitex-erp-bell24h","4326","2026-08-03","yaml","old-repo-clone-main-branch","docs"
3678,"PRODUCTION_SETUP.md","docs/PRODUCTION_SETUP.md","old-digitex-erp-bell24h","6648","2026-08-03","md","old-repo-clone-main-branch","docs"
3679,"README_EXPORT_SUMMARY.txt","docs/README_EXPORT_SUMMARY.txt","old-digitex-erp-bell24h","594","2026-08-03","txt","old-repo-clone-main-branch","docs"
3680,"package.json","Downloads/Pro/Bell24h/package.json","old-digitex-erp-bell24h","1711","2026-08-03","json","old-repo-clone-main-branch","Downloads/Pro/Bell24h"
3681,"e2e-test-mobile-otp.ps1","e2e-test-mobile-otp.ps1","old-digitex-erp-bell24h","7305","2026-08-03","ps1","old-repo-clone-main-branch","."
3682,"E2E_TESTING_CHECKLIST.md","E2E_TESTING_CHECKLIST.md","old-digitex-erp-bell24h","14300","2026-08-03","md","old-repo-clone-main-branch","."
3683,"ECG-MARKETING-IMPLEMENTATION-PLAN.md","ECG-MARKETING-IMPLEMENTATION-PLAN.md","old-digitex-erp-bell24h","8857","2026-08-03","md","old-repo-clone-main-branch","."
3684,"EMERGENCY-502-FIX-SCRIPT.sh","EMERGENCY-502-FIX-SCRIPT.sh","old-digitex-erp-bell24h","3933","2026-08-03","sh","old-repo-clone-main-branch","."
3685,"ENABLE-HTTPS-CLOUDFLARE.md","ENABLE-HTTPS-CLOUDFLARE.md","old-digitex-erp-bell24h","4391","2026-08-03","md","old-repo-clone-main-branch","."
3686,"env-list.txt","env-list.txt","old-digitex-erp-bell24h","800","2026-08-03","txt","old-repo-clone-main-branch","."
3687,"EVERYTHING-WORKING-WAIT-FOR-SSL.md","EVERYTHING-WORKING-WAIT-FOR-SSL.md","old-digitex-erp-bell24h","3751","2026-08-03","md","old-repo-clone-main-branch","."
3688,"explain_api.py","explain_api.py","old-digitex-erp-bell24h","1497","2026-08-03","py","old-repo-clone-main-branch","."
3689,"FEATURE-COMPARISON-TABLE.md","FEATURE-COMPARISON-TABLE.md","old-digitex-erp-bell24h","11669","2026-08-03","md","old-repo-clone-main-branch","."
3690,"FEATURE-COMPLETENESS-ANALYSIS.md","FEATURE-COMPLETENESS-ANALYSIS.md","old-digitex-erp-bell24h","7205","2026-08-03","md","old-repo-clone-main-branch","."
3691,"features_list.txt","features_list.txt","old-digitex-erp-bell24h","0","2026-08-03","txt","old-repo-clone-main-branch","."
3692,"FINAL-521-FIX.md","FINAL-521-FIX.md","old-digitex-erp-bell24h","6319","2026-08-03","md","old-repo-clone-main-branch","."
3693,"FINAL-AUDIT-SUMMARY-2025.md","FINAL-AUDIT-SUMMARY-2025.md","old-digitex-erp-bell24h","12527","2026-08-03","md","old-repo-clone-main-branch","."
3694,"FINAL-FEATURE-COMPARISON.md","FINAL-FEATURE-COMPARISON.md","old-digitex-erp-bell24h","12087","2026-08-03","md","old-repo-clone-main-branch","."
3695,"FINAL-STATUS-REPORT.md","FINAL-STATUS-REPORT.md","old-digitex-erp-bell24h","5090","2026-08-03","md","old-repo-clone-main-branch","."
3696,"FINAL_DEPLOYMENT_ORDER.md","FINAL_DEPLOYMENT_ORDER.md","old-digitex-erp-bell24h","6115","2026-08-03","md","old-repo-clone-main-branch","."
